Systematic Name,Standard Name,disease,Evidence Code,Reference,term_link,gene_link
YLR022C,SDO1,neuronal ceroid lipofuscinosis 3,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/20015955' target='_blank'>PMID:20015955</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110731' target='_blank'>neuronal ceroid lipofuscinosis 3</a>,<a href='https://www.yeastgenome.org/locus/YLR022C/disease' target='_blank'>YLR022C</a>
YLR022C,SDO1,neuronal ceroid lipofuscinosis 3,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/20015955' target='_blank'>PMID:20015955</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110731' target='_blank'>neuronal ceroid lipofuscinosis 3</a>,<a href='https://www.yeastgenome.org/locus/YLR022C/disease' target='_blank'>YLR022C</a>
YLR032W,RAD5,gastrointestinal system cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/18316726' target='_blank'>PMID:18316726</a>,<a href='https://www.yeastgenome.org/disease/DOID:3119' target='_blank'>gastrointestinal system cancer</a>,<a href='https://www.yeastgenome.org/locus/YLR032W/disease' target='_blank'>YLR032W</a>
YLR032W,RAD5,gastrointestinal system cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/18316726' target='_blank'>PMID:18316726</a>,<a href='https://www.yeastgenome.org/disease/DOID:3119' target='_blank'>gastrointestinal system cancer</a>,<a href='https://www.yeastgenome.org/locus/YLR032W/disease' target='_blank'>YLR032W</a>
YLR075W,RPL10,syndromic X-linked intellectual disability Najm type,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26290468' target='_blank'>PMID:26290468</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060807' target='_blank'>syndromic X-linked intellectual disability Najm type</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,syndromic X-linked intellectual disability Najm type,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26290468' target='_blank'>PMID:26290468</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060807' target='_blank'>syndromic X-linked intellectual disability Najm type</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,autistic disorder,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/16940977' target='_blank'>PMID:16940977</a>,<a href='https://www.yeastgenome.org/disease/DOID:12849' target='_blank'>autistic disorder</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,autistic disorder,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/16940977' target='_blank'>PMID:16940977</a>,<a href='https://www.yeastgenome.org/disease/DOID:12849' target='_blank'>autistic disorder</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,spondyloepiphyseal dysplasia congenita,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26290468' target='_blank'>PMID:26290468</a>,<a href='https://www.yeastgenome.org/disease/DOID:14789' target='_blank'>spondyloepiphyseal dysplasia congenita</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,spondyloepiphyseal dysplasia congenita,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26290468' target='_blank'>PMID:26290468</a>,<a href='https://www.yeastgenome.org/disease/DOID:14789' target='_blank'>spondyloepiphyseal dysplasia congenita</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,T-cell acute lymphoblastic leukemia,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/24706786' target='_blank'>PMID:24706786</a>,<a href='https://www.yeastgenome.org/disease/DOID:5603' target='_blank'>T-cell acute lymphoblastic leukemia</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR075W,RPL10,T-cell acute lymphoblastic leukemia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24706786' target='_blank'>PMID:24706786</a>,<a href='https://www.yeastgenome.org/disease/DOID:5603' target='_blank'>T-cell acute lymphoblastic leukemia</a>,<a href='https://www.yeastgenome.org/locus/YLR075W/disease' target='_blank'>YLR075W</a>
YLR078C,BOS1,progressive myoclonus epilepsy 6,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/28982678' target='_blank'>PMID:28982678</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111449' target='_blank'>progressive myoclonus epilepsy 6</a>,<a href='https://www.yeastgenome.org/locus/YLR078C/disease' target='_blank'>YLR078C</a>
YLR099C,ICT1,neutral lipid storage disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/18606822' target='_blank'>PMID:18606822</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050729' target='_blank'>neutral lipid storage disease</a>,<a href='https://www.yeastgenome.org/locus/YLR099C/disease' target='_blank'>YLR099C</a>
YLR099C,ICT1,neutral lipid storage disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/18606822' target='_blank'>PMID:18606822</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050729' target='_blank'>neutral lipid storage disease</a>,<a href='https://www.yeastgenome.org/locus/YLR099C/disease' target='_blank'>YLR099C</a>
YLR099C,ICT1,ichthyosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:1697' target='_blank'>ichthyosis</a>,<a href='https://www.yeastgenome.org/locus/YLR099C/disease' target='_blank'>YLR099C</a>
YLR100W,ERG27,steroid inherited metabolic disorder,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/12829805' target='_blank'>PMID:12829805</a>,<a href='https://www.yeastgenome.org/disease/DOID:1701' target='_blank'>steroid inherited metabolic disorder</a>,<a href='https://www.yeastgenome.org/locus/YLR100W/disease' target='_blank'>YLR100W</a>
YLR100W,ERG27,steroid inherited metabolic disorder,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/12829805' target='_blank'>PMID:12829805</a>,<a href='https://www.yeastgenome.org/disease/DOID:1701' target='_blank'>steroid inherited metabolic disorder</a>,<a href='https://www.yeastgenome.org/locus/YLR100W/disease' target='_blank'>YLR100W</a>
YLR103C,CDC45,Meier-Gorlin syndrome,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/30595439' target='_blank'>PMID:30595439</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060306' target='_blank'>Meier-Gorlin syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR103C/disease' target='_blank'>YLR103C</a>
YLR103C,CDC45,Meier-Gorlin syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/30595439' target='_blank'>PMID:30595439</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060306' target='_blank'>Meier-Gorlin syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR103C/disease' target='_blank'>YLR103C</a>
YLR154C,RNH203,Aicardi-Goutieres syndrome,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/26456534' target='_blank'>PMID:26456534</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050629' target='_blank'>Aicardi-Goutieres syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR154C/disease' target='_blank'>YLR154C</a>
YLR154C,RNH203,Aicardi-Goutieres syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26456534' target='_blank'>PMID:26456534</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050629' target='_blank'>Aicardi-Goutieres syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR154C/disease' target='_blank'>YLR154C</a>
YLR163C,MAS1,multiple mitochondrial dysfunctions syndrome 6,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/29576218' target='_blank'>PMID:29576218</a>,<a href='https://www.yeastgenome.org/disease/DOID:0070332' target='_blank'>multiple mitochondrial dysfunctions syndrome 6</a>,<a href='https://www.yeastgenome.org/locus/YLR163C/disease' target='_blank'>YLR163C</a>
YLR163C,MAS1,multiple mitochondrial dysfunctions syndrome 6,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/29576218' target='_blank'>PMID:29576218</a>,<a href='https://www.yeastgenome.org/disease/DOID:0070332' target='_blank'>multiple mitochondrial dysfunctions syndrome 6</a>,<a href='https://www.yeastgenome.org/locus/YLR163C/disease' target='_blank'>YLR163C</a>
YLR164W,SHH4,paraganglioma,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/25328978' target='_blank'>PMID:25328978</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050773' target='_blank'>paraganglioma</a>,<a href='https://www.yeastgenome.org/locus/YLR164W/disease' target='_blank'>YLR164W</a>
YLR164W,SHH4,paraganglioma,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25328978' target='_blank'>PMID:25328978</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050773' target='_blank'>paraganglioma</a>,<a href='https://www.yeastgenome.org/locus/YLR164W/disease' target='_blank'>YLR164W</a>
YLR174W,IDP2,high grade glioma,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/27427385' target='_blank'>PMID:27427385</a>,<a href='https://www.yeastgenome.org/disease/DOID:3070' target='_blank'>high grade glioma</a>,<a href='https://www.yeastgenome.org/locus/YLR174W/disease' target='_blank'>YLR174W</a>
YLR174W,IDP2,high grade glioma,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27427385' target='_blank'>PMID:27427385</a>,<a href='https://www.yeastgenome.org/disease/DOID:3070' target='_blank'>high grade glioma</a>,<a href='https://www.yeastgenome.org/locus/YLR174W/disease' target='_blank'>YLR174W</a>
YLR186W,EMG1,Bowen-Conradi syndrome,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050684' target='_blank'>Bowen-Conradi syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR186W/disease' target='_blank'>YLR186W</a>
YLR186W,EMG1,Bowen-Conradi syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050684' target='_blank'>Bowen-Conradi syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR186W/disease' target='_blank'>YLR186W</a>
YLR191W,PEX13,peroxisomal disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/9480815' target='_blank'>PMID:9480815</a>,<a href='https://www.yeastgenome.org/disease/DOID:906' target='_blank'>peroxisomal disease</a>,<a href='https://www.yeastgenome.org/locus/YLR191W/disease' target='_blank'>YLR191W</a>
YLR191W,PEX13,peroxisomal disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/9480815' target='_blank'>PMID:9480815</a>,<a href='https://www.yeastgenome.org/disease/DOID:906' target='_blank'>peroxisomal disease</a>,<a href='https://www.yeastgenome.org/locus/YLR191W/disease' target='_blank'>YLR191W</a>
YLR201C,COQ9,coenzyme Q10 deficiency disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/19375058' target='_blank'>PMID:19375058</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050730' target='_blank'>coenzyme Q10 deficiency disease</a>,<a href='https://www.yeastgenome.org/locus/YLR201C/disease' target='_blank'>YLR201C</a>
YLR201C,COQ9,coenzyme Q10 deficiency disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/19375058' target='_blank'>PMID:19375058</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050730' target='_blank'>coenzyme Q10 deficiency disease</a>,<a href='https://www.yeastgenome.org/locus/YLR201C/disease' target='_blank'>YLR201C</a>
YLR212C,TUB4,complex cortical dysplasia with other brain malformations 4,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/23603762' target='_blank'>PMID:23603762</a>,<a href='https://www.yeastgenome.org/disease/DOID:0090138' target='_blank'>complex cortical dysplasia with other brain malformations 4</a>,<a href='https://www.yeastgenome.org/locus/YLR212C/disease' target='_blank'>YLR212C</a>
YLR212C,TUB4,complex cortical dysplasia with other brain malformations 4,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/23603762' target='_blank'>PMID:23603762</a>,<a href='https://www.yeastgenome.org/disease/DOID:0090138' target='_blank'>complex cortical dysplasia with other brain malformations 4</a>,<a href='https://www.yeastgenome.org/locus/YLR212C/disease' target='_blank'>YLR212C</a>
YLR237W,THI7,megaloblastic anemia,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/10074490' target='_blank'>PMID:10074490</a>,<a href='https://www.yeastgenome.org/disease/DOID:13382' target='_blank'>megaloblastic anemia</a>,<a href='https://www.yeastgenome.org/locus/YLR237W/disease' target='_blank'>YLR237W</a>
YLR237W,THI7,megaloblastic anemia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/10074490' target='_blank'>PMID:10074490</a>,<a href='https://www.yeastgenome.org/disease/DOID:13382' target='_blank'>megaloblastic anemia</a>,<a href='https://www.yeastgenome.org/locus/YLR237W/disease' target='_blank'>YLR237W</a>
YLR239C,LIP2,glycine encephalopathy,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/28757203' target='_blank'>PMID:28757203</a>,<a href='https://www.yeastgenome.org/disease/DOID:9268' target='_blank'>glycine encephalopathy</a>,<a href='https://www.yeastgenome.org/locus/YLR239C/disease' target='_blank'>YLR239C</a>
YLR239C,LIP2,glycine encephalopathy,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28757203' target='_blank'>PMID:28757203</a>,<a href='https://www.yeastgenome.org/disease/DOID:9268' target='_blank'>glycine encephalopathy</a>,<a href='https://www.yeastgenome.org/locus/YLR239C/disease' target='_blank'>YLR239C</a>
YLR242C,ARV1,developmental and epileptic encephalopathy 38,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/27270415' target='_blank'>PMID:27270415</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080417' target='_blank'>developmental and epileptic encephalopathy 38</a>,<a href='https://www.yeastgenome.org/locus/YLR242C/disease' target='_blank'>YLR242C</a>
YLR242C,ARV1,developmental and epileptic encephalopathy 38,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27270415' target='_blank'>PMID:27270415</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080417' target='_blank'>developmental and epileptic encephalopathy 38</a>,<a href='https://www.yeastgenome.org/locus/YLR242C/disease' target='_blank'>YLR242C</a>
YLR242C,ARV1,lipid storage disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/24273168' target='_blank'>PMID:24273168</a>,<a href='https://www.yeastgenome.org/disease/DOID:9455' target='_blank'>lipid storage disease</a>,<a href='https://www.yeastgenome.org/locus/YLR242C/disease' target='_blank'>YLR242C</a>
YLR242C,ARV1,lipid storage disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24273168' target='_blank'>PMID:24273168</a>,<a href='https://www.yeastgenome.org/disease/DOID:9455' target='_blank'>lipid storage disease</a>,<a href='https://www.yeastgenome.org/locus/YLR242C/disease' target='_blank'>YLR242C</a>
YLR251W,SYM1,mitochondrial DNA depletion syndrome 3,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/16582910' target='_blank'>PMID:16582910</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080121' target='_blank'>mitochondrial DNA depletion syndrome 3</a>,<a href='https://www.yeastgenome.org/locus/YLR251W/disease' target='_blank'>YLR251W</a>
YLR251W,SYM1,mitochondrial DNA depletion syndrome 3,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/16582910' target='_blank'>PMID:16582910</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080121' target='_blank'>mitochondrial DNA depletion syndrome 3</a>,<a href='https://www.yeastgenome.org/locus/YLR251W/disease' target='_blank'>YLR251W</a>
YLR251W,SYM1,mitochondrial metabolism disease,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/20042463' target='_blank'>PMID:20042463</a>,<a href='https://www.yeastgenome.org/disease/DOID:700' target='_blank'>mitochondrial metabolism disease</a>,<a href='https://www.yeastgenome.org/locus/YLR251W/disease' target='_blank'>YLR251W</a>
YLR251W,SYM1,mitochondrial metabolism disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/20042463' target='_blank'>PMID:20042463</a>,<a href='https://www.yeastgenome.org/disease/DOID:700' target='_blank'>mitochondrial metabolism disease</a>,<a href='https://www.yeastgenome.org/locus/YLR251W/disease' target='_blank'>YLR251W</a>
YLR274W,MCM5,Meier-Gorlin syndrome,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28198391' target='_blank'>PMID:28198391</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060306' target='_blank'>Meier-Gorlin syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR274W/disease' target='_blank'>YLR274W</a>
YLR274W,MCM5,Meier-Gorlin syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28198391' target='_blank'>PMID:28198391</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060306' target='_blank'>Meier-Gorlin syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR274W/disease' target='_blank'>YLR274W</a>
YLR289W,GUF1,West syndrome,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26486472' target='_blank'>PMID:26486472</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050562' target='_blank'>West syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR289W/disease' target='_blank'>YLR289W</a>
YLR289W,GUF1,West syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26486472' target='_blank'>PMID:26486472</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050562' target='_blank'>West syndrome</a>,<a href='https://www.yeastgenome.org/locus/YLR289W/disease' target='_blank'>YLR289W</a>
YLR291C,GCD7,leukoencephalopathy with vanishing white matter,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/14993275' target='_blank'>PMID:14993275</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060868' target='_blank'>leukoencephalopathy with vanishing white matter</a>,<a href='https://www.yeastgenome.org/locus/YLR291C/disease' target='_blank'>YLR291C</a>
YLR291C,GCD7,leukoencephalopathy with vanishing white matter,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/14993275' target='_blank'>PMID:14993275</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060868' target='_blank'>leukoencephalopathy with vanishing white matter</a>,<a href='https://www.yeastgenome.org/locus/YLR291C/disease' target='_blank'>YLR291C</a>
YLR304C,ACO1,neurodegenerative disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25351951' target='_blank'>PMID:25351951</a>,<a href='https://www.yeastgenome.org/disease/DOID:1289' target='_blank'>neurodegenerative disease</a>,<a href='https://www.yeastgenome.org/locus/YLR304C/disease' target='_blank'>YLR304C</a>
YLR304C,ACO1,neurodegenerative disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25351951' target='_blank'>PMID:25351951</a>,<a href='https://www.yeastgenome.org/disease/DOID:1289' target='_blank'>neurodegenerative disease</a>,<a href='https://www.yeastgenome.org/locus/YLR304C/disease' target='_blank'>YLR304C</a>
YLR304C,ACO1,optic nerve disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25351951' target='_blank'>PMID:25351951</a>,<a href='https://www.yeastgenome.org/disease/DOID:1891' target='_blank'>optic nerve disease</a>,<a href='https://www.yeastgenome.org/locus/YLR304C/disease' target='_blank'>YLR304C</a>
YLR304C,ACO1,optic nerve disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25351951' target='_blank'>PMID:25351951</a>,<a href='https://www.yeastgenome.org/disease/DOID:1891' target='_blank'>optic nerve disease</a>,<a href='https://www.yeastgenome.org/locus/YLR304C/disease' target='_blank'>YLR304C</a>
